id	count	familiarity	hotttnesss	names
AR8360R1187FB47C18	2	0.49637812033617396	0.357482871448918	Cass Fox
AR8365R1187FB5997B	2	0.38023018843118744	0.2239836989207165	Jean Carignan
AR83XLX1187B991E33	2	0.41169337536093753	0.3161435197294947	Chris Rodriguez
AR84AQE1187B98AD9C	6	0.5057847627270969	0.3267503339737977	Washboard Sam
AR84BEJ1187FB58F65	1	0.3318281980383094	0.23603615314496562	David Raksin
AR84SHT1187FB4687A	1	0.0491434420491279	0.0	Wade Ray
AR858UO1187FB437B4	3	0.46299609437200084	0.32939194916225606	Precious Bryant
AR85E3Q1187B997BCA	1	0.4386434987422444	0.30502349651202204	Benny Spellman
AR85QTQ11A348EFF96	1	0.6987719661834079	0.4406700964939745	Brooke White
AR86QIW1187B9AD8F0	1	0.4497592459723694	0.0	Clarence Fountain
AR879VR1187FB4DC8B	1	0.04524560248382353	0.0	The Kirkbys
AR87K371187FB5AA8E	5	0.673238690660318	0.47920455769377673	Uriah Heep
AR87OXB1187FB39E0B	1	0.33462887799488394	0.17306799943289988	The Willis Brothers
AR87ZMN1187B99689C	1	0.47294318190836815	0.37567999960421194	Diego Verdaguer
AR88F5X1187FB3EA17	3	0.658731278303374	0.4105411031232666	Loretta Lynn
AR898OD1187B9A14BB	2	0.576164587420235	0.439292039978841	Olga Tañon
AR89DTT1187B9A7ED5	2	0.6319466659983671	0.3807045358244573	Suzanne Ciani
AR89GHM1187B9921A3	1	0.5351492809931975	0.3313654116356684	Todos
AR89X161187B9A7581	1	0.5462011777955391	0.3311841025038174	El Presidente
AR8ACFK1187B9B4063	5	0.5380855007945653	0.3135007553703385	Champion Jack Dupree
AR8ANXA1187B98BFC3	1	0.6236376236400831	0.41818994657775144	Hellsongs
AR8AVU31187FB42175	3	0.5663291847334588	0.3825499288613511	The Robert Cray Band
AR8AZTM1187FB3FB9C	2	0.4675314419005862	0.29874306475985346	Julio Iglesias Jr.
AR8B1WY1187FB38366	3	0.70126070053786	0.41889470470197177	Rakim
AR8B7SK1187FB5322E	1	0.6908937760116328	0.5661383980110223	Pat Green
AR8BMEQ1187B9B4214	10	0.3911088846318064	0.24009840575296107	Pumpkin Buzzard
AR8BUVM1187FB4D94D	3	0.744734766782699	0.5650456592207079	Belle and Sebastian
AR8CT8U1187FB4D803	4	0.6797935559497998	0.4894582584706414	Dexys Midnight Runners
AR8E1KA1187B9A18C3	3	0.3144120686970283	0.2179936383917491	Mike Vax
AR8EDG51187FB41A08	2	0.5247000411070547	0.38976551809145177	Gary Hobbs
AR8FMEN1187FB4A657	7	0.6098197611515211	0.4199679357708968	Lizzy Borden
AR8GEH21187FB4F83E	2	0.4641019819994702	0.3265165574706309	6CycleMind
AR8H5LL1187B9AC8F0	1	0.5889242293870338	0.29099728820384546	Bikini Machine
AR8H87D1187FB3A841	3	0.671596269848304	0.4810242392118726	Glen Campbell
AR8HQBB1187B99F7BB	1	0.7897070489895957	0.419398461082097	Shai Hulud
AR8I87E1187FB57E2E	4	0.45240058187088594	0.40146205320734124	Andrae Crouch
AR8ICFK1187FB5A3A0	2	0.4285161504605869	0.26928825735506345	Rance Allen Group
AR8IEZO1187B99055E	5	0.5100108708258073	0.37844273654461713	Marc Shaiman
AR8IS591187B9981AE	1	0.4031036593819146	0.27580030274974177	Elton Britt
AR8IXB41187B9A4EED	2	0.4246121307246204	0.3410821824524457	Mel Blanc
AR8J32V1187FB4F874	1	0.4275912605802422	0.32242110999388746	Dimitri Tiomkin
AR8J63I119B8668504	2	0.7470614269554612	0.32752607801909256	Red I Flight
AR8JQ521187FB491AA	1	0.4891588325104532	0.30464272461154157	Vince Taylor
AR8JSAL1187FB3CE7E	1	0.48722032734892456	0.4497463102603577	JDS
AR8K6F31187B99C2BC	1	0.4923218705874481	0.3486099592932765	Go Fish
AR8K7ET1187B997ABC	1	0.4500864479700203	0.31791328227769183	Sulk
AR8KUS11187B98C991	2	0.4359154566223205	0.3581485188029746	Brigada Victor Jara
AR8L3QV1187FB4C0BB	2	0.5409710945993634	0.3719004797519869	Bruno Sanfilippo
AR8LC1V1187B999F9B	1	0.5516804220491882	0.39437571994682297	Greis
AR8LD3R1187FB4D08F	4	0.42338584679609104	0.36700796149333836	C.C. Adcock
AR8LMZM1187B9A8160	2	0.7057458180209083	0.3590642959885093	Brooke Valentine
AR8M6LC1187B998D48	1	0.6323196407600796	0.39425271503998616	Motograter
AR8OA0X1187FB4FE50	1	0.40550299281106406	0.0	Bobby Valentin
AR8OSA91187B9B9BA2	1	0.4009936870859755	0.3943546838394161	Gunther & the Sunshine Girls
AR8PL5L1187FB37A10	2	0.6079199780130808	0.3987271229661493	A Perfect Murder
AR8Q4RZ1187FB46BDC	3	0.6119429558981506	0.40319797771654287	T-Bone Walker
AR8QHU51187B9A3341	4	0.4832786573317407	0.36062871613623815	Leo Ku
AR8QW7Y119B866993A	2	0.4508777777264901	0.3131716019482552	Oztara
AR8R2KI11C8A415967	1	0.16485330120346647	0.0	André Blot
AR8RXRI1187FB4104B	6	0.8627954137489581	0.6002824907473767	The Roots
AR8S3OI1187B9B92E4	1	0.5246949578977368	0.36806724103089156	Shy FX & T Power
AR8SBT41187B9A5FD9	1	0.5106918719612981	0.4432453125903593	Total Fucking Destruction
AR8SRQ31187FB4D477	3	0.6833885166889893	0.4631183399297777	Ten Years After
AR8T56O1187FB51C41	1	0.5081880674906973	0.0	Bruford
AR8TCLH1187B9A85E4	4	0.5888118808171499	0.3825457946011871	Piero Umiliani
AR8TLVX1187B9B2D7D	3	0.5481851957102345	0.36110593753746045	Mithotyn
AR8U8G41187B9A833B	4	0.6205019249164577	0.3018470948111364	Tim Exile
AR8UA7Z1187B9AD9C9	3	0.5586792493895179	0.43454194621814923	Étienne Daho
AR8V1WA1187B9AD9E9	3	0.8788113434932	0.6538972174277825	The White Stripes
AR8VUUR1187B9A518B	2	0.4659037611920423	0.17145670327999601	Chris Jagger
AR8VZW31187B9B7217	2	0.3848285073810925	0.3114806770807464	Kevin Burke
AR8W2DS1187B9B6E36	1	0.448124002912	0.31552295903196886	Alex Theory
AR8W8DN1187FB35ED0	3	0.46070198275739216	0.40439264015477133	The Germs
AR8WHEJ1187B98CDCA	6	0.5336501394878035	0.3435088776923589	Dee Clark
AR8WHID1187FB549B1	2	0.39665163801303693	0.29103053419418945	Mystic Rhythms Band
AR8WVQY1187FB3FA10	3	0.49915741844100164	0.37144982486635364	J. Karjalainen & Mustat Lasit
AR8XG9J1187FB418C1	4	0.5892596782086101	0.38958978111331777	Jerry Butler
AR8YUQT1187FB531D0	1	0.5501213259675541	0.3892806096584947	Montrose
AR8YV0M1187B99F3E8	3	0.5254919176075387	0.33353892446888	Mix Mob
AR8YV1I1187FB45D2B	2	0.5138295872991763	0.34318504527257115	Rory Block
AR8ZCNI1187B9A069B	3	0.42666785706940524	0.33227574659906806	Planet P Project
AR8ZHWS1187B98CED1	2	0.7020778341337385	0.3308200711114697	Monty Are I
AR8ZQ9T1187FB56FE5	4	0.7291494406802604	0.5222778974185658	Goldfinger
AR8ZTV41187FB3F311	2	0.247485184161284	0.0	James Scott Skinner
AR90QN41187B9ABCD2	1	0.41124388936019707	0.3368169229993476	TRAM 11
AR90X8J1187B995250	1	0.5177132109829392	0.3956998297469312	Caramell
AR90Z4C1187B98A260	1	0.40417337085561617	0.29634682845137034	Meiway
AR91BST1187B98F9A8	1	0.394428771407274	0.2995581758981422	Orquesta America
AR91C8S1187B990901	2	0.8507899885550886	0.8380955324254648	Bruce Springsteen
AR91DZT1187FB4C599	3	0.6220796469013531	0.46803252796762473	Frost
AR91GW21187FB4F642	2	0.6512975404193961	0.41787057814887635	Roger Miller
AR937CC1187B99B9B9	1	0.5257402684998698	0.3891196218766309	Los Abuelos De La Nada
AR93D4D1187FB3ACAD	4	0.675771369616503	0.4354688988157254	J.J. Cale
AR93K7R1187B9AC92A	5	0.4804019702957005	0.3923252825279137	Black Debbath
AR93RTI1187B98ECFB	5	0.45085268513440907	0.3323898702808034	Mance Lipscomb
AR93WAA1187FB42116	2	0.0	0.47680335353388514	Cassie
AR94U5D1187B995563	1	0.27388724049069946	0.1782752049376969	Turibio Santos
AR95CRV1187B9AFD6D	2	0.4798485215511121	0.3617023794218006	Pedro Luis e a Parede
AR95F611187B99CE1C	1	0.3341676517250151	0.18803009457420197	Anita Kerr
AR95QS71187FB3F49A	4	0.6790118688100006	0.36087146537460557	Joi
AR966X21187B9AC463	1	0.7070594518582118	0.5624327307357129	Paul Simon
AR9696A1187FB550A1	3	0.34092589888196445	0.08999872434630793	Nicolas Bacchus
AR9788H1187B9A05D1	4	0.6119339564130707	0.3723508695973636	Outerspace
AR97EHA1187B98AD5F	7	0.521672995280826	0.3513450770925733	Blind Blake & The Royal Victoria Hotel Calypsos
AR97HAK1187B99C7D2	1	0.34561272505000723	0.2673597751822963	The Harvey Averne Dozen
AR97V5X1187FB4AE98	1	0.6558886686737124	0.4097293787891668	Deep Blue Something
AR99OWM11C8A4149FD	2	0.401847574658048	0.31545346268902497	Arco Iris
AR9A5TK1187B9AD07F	4	0.552704814467477	0.3870083217942033	fIREHOSE
AR9AM2N1187B9AD2F1	5	0.605109701914858	0.39854753538058046	Inspiral Carpets
AR9AN471187B99E0DA	5	0.4973075122753628	0.34240639110484233	Scott Wesley Brown
AR9AWNF1187B9AB0B4	4	0.7516295972606322	0.55021256191669	Kenny G featuring Daryl Hall
AR9B5JX1187FB55D84	1	0.5687802186424834	0.3777472016354005	Richard Hell & The Voidoids
AR9C8IE1187B9ACC99	2	0.9099575227418693	0.6092621360015158	System of a Down
AR9CYE51187FB44F66	1	0.38201764411437705	0.30590047135252496	J. Peter Robinson
AR9DO2O1187FB53637	1	0.5371312593111861	0.4731330968975325	ColdWorld
AR9E0A21187B989609	1	0.505115114643318	0.33961429528347165	Anneli Drecker
AR9E43L1187FB566FA	4	0.4228875566904192	0.29624881058023994	Steve Chou
AR9EZGO1187B9A401F	1	0.44240828957457995	0.2586712675344854	Jan Howard
AR9F71I1187FB46CAF	3	0.4124730423730093	0.3069763072258157	Gordon MacRae
AR9FEO71187FB5981F	1	0.05210341402672108	0.0	Semprini
AR9G2A41187B99951A	3	0.4980571227641643	0.28168422732571735	Las Niñas
AR9GQKV1187FB52E44	1	0.3380939224734462	0.25900209452546863	Mylon LeFevre
AR9HABI1187FB3ACAA	2	0.4817035856704062	0.3426267906019089	Red Foley
AR9HNKW1187FB57EC6	1	0.42167555958243713	0.340332520987805	Mei Chi Chiang
AR9HQ6Y1187FB3C2CB	5	0.3672550107574772	0.3116155449734521	Orlando Pops Orchestra
AR9I1L41187FB37F0E	2	0.6911337286436193	0.5310501931797273	Harry Connick_ Jr.
AR9ILJF1187B9B80ED	5	0.6118014714600088	0.39904208143240477	Gabriel Yared
AR9JJ761187B9AF496	2	0.4960200585625883	0.365420274738122	Tanya Chua
AR9JLBU1187B9AAEC4	4	0.5116634453722071	0.40977899776259186	Danny Williams
AR9JNFU1187B9B9868	7	0.7208239717092882	0.4374645536949841	Gal Costa
AR9K6SJ1187B989A32	1	0.4858832058048417	0.2822214801855799	Cassius Clay
AR9KWJK1187FB4A531	1	0.5559667894334254	0.3381103881122617	Willie Rosario
AR9LJ9D1187FB4303D	1	0.9251919583106313	0.6628762864078096	Sean Kingston
AR9LT7R1187FB4543A	4	0.4858555956731805	0.362960597112094	Darden Smith
AR9M9XY1187B98B2F8	1	0.6211704695060651	0.21893641516044704	Abbott & Chambers
AR9MRSJ1187B99B99F	1	0.2677886148922473	0.2169749606549394	La Charanga Rubalcaba
AR9N3N31187B9B87CC	1	0.5003517104367703	0.32150497422119517	Hunters
AR9NA5G1187B98F460	1	0.8390215312246203	0.5628347513553281	The Raconteurs
AR9NAVM1187FB51B69	1	0.6281966856169188	0.38080208884980415	Life Long Tragedy
AR9O0LF1187B99D0D1	2	0.6380733763602572	0.4179673472629846	Aisha Duo
AR9O98A1187FB39621	2	0.8070434798589495	0.5917447385459133	The Strokes
AR9ODB41187FB459B2	1	0.6837194679130381	0.4126716309926985	Organized Konfusion
AR9OLFX1187B9A5762	8	0.49883497525793824	0.37996076697507797	Bob Wills
AR9OMFE1187FB3BB54	1	0.48956670886828835	0.4143995624301108	Pete Rock & C.L. Smooth
AR9OTFC11C8A415220	3	0.5003993096971188	0.4332438337235128	D.A.D.
AR9Q3LP1187FB3D647	2	0.460409667072096	0.44234844848420407	Soilent Green
AR9RTS51187B996CC8	3	0.5958117467766225	0.3871137653888301	John Legend [feat. Buju Banton]
AR9S8551187FB3EA81	1	0.7235212775163039	0.5325727089339681	Trentemoller
AR9ST641187B99B4DE	3	0.6242003276351012	0.3690768705489907	Cal Tjader
AR9SU0S1187FB53D0F	1	0.644478694650085	0.4957293589457067	Easy Star All-Stars
AR9SYAF1187FB43BD5	1	0.5815078546124515	0.39002082548236694	Cherish The Ladies
AR9UPVA1187FB51260	2	0.04885290339165737	0.0	Brent Lamb
AR9UT8H1187B9AF504	3	0.38472013841978675	0.3110970495237888	Ivan Parker
AR9VEMN1187FB4D75B	2	0.6575786211982945	0.42236400761809517	Caspa
AR9VI9M1187FB410CC	1	0.4803771527410844	0.35502201139295786	To My Surprise
AR9W3X91187FB3994C	12	0.6559214175882668	0.5783016335967479	Phil Collins
AR9XDAA1187B99768F	2	0.33895602238826	0.3515614069614046	Lara & Reyes
AR9XEVF1187B99D017	2	0.45404399500343795	0.4214151025424071	Borialis
AR9XPQF1187FB5A693	2	0.32442221675811933	0.16979703260637394	The Mystic Moods Orchestra
AR9XZPA1187B9AC7D4	1	0.5849982775987218	0.40204410563571763	Spectra Soul
AR9YI7H1187B9960E3	3	0.4500535683334133	0.39535279249535926	Dobet Gnahoré
AR9YQN31187FB45B34	4	0.48928017863189055	0.34360538262619794	James Darren
AR9YS621187FB5AC07	3	0.6382782112906544	0.4824322424877222	The Clark Sisters
AR9YV621187B99373E	8	0.594832623751445	0.3786499789617854	Marco Beltrami
AR9YWMS1187FB43A34	5	0.7497969594005849	0.5515524551563505	Dinosaur Jr.
ARA03M61187B996945	1	0.38020119262934865	0.2125310895037323	Dixieland Jug Blowers
ARA0H5U1187FB47949	1	0.6228299968847893	0.4269442562357665	2-4 Grooves feat. Reki D.
ARA0JEL1187B998FA3	2	0.5236444060511708	0.39635775416309527	Dub Wiser
ARA0YAE1187B9B1D16	7	0.6415251361910892	0.38718194162247555	John Brown
ARA1EK21187B9A2FB7	1	0.5432471159874397	0.36239821314660947	Silent Stream Of Godless Elegy
ARA1UU51187FB5A70B	6	0.8537258567195347	0.550991009240736	The Misfits
ARA26TC1187B9B8505	2	0.38849474840551385	0.28255515923160407	Bukue One
ARA2CR31187FB36A39	2	0.47525933225962746	0.0	The Kitchen
ARA2GMZ1187B98CB13	2	0.33545213389885764	0.0	The Wilburns
ARA2ZTN1187B98E3ED	2	0.5466465034851766	0.21473463816508837	This Moment
ARA373P1187B9A74C7	5	0.4097966205990625	0.2663430816204065	Barbarito Diez
ARA3I0J1187FB57869	2	0.8513514430525876	0.5823463739582727	Blink-182
ARA3O2C1187B989063	2	0.5618215107787774	0.34977634545642816	Hinge
ARA3VJJ1187FB3F5A6	2	0.6856916490003033	0.5425020961048547	Shelby Lynne
ARA3XRR1187B9984EF	1	0.5226793387194114	0.3818153367657606	Pale Forest
ARA65601187FB57BD9	2	0.7186723497523851	0.45164840732197026	Roger Sanchez
ARA6BH81187B98F3AF	2	0.7411952394747722	0.3957935459099355	Modeselektor
ARA6H4G1187B99E2F2	1	0.5202676181842041	0.4412980765062673	Refractory
ARA6QLT1187FB4CB89	1	0.5941381543935025	0.38335705051828306	Dan Hicks
ARA7EEC1187FB4C392	6	0.6495831072184148	0.4613458520163567	Snowgoons
ARA7LD41187FB4DC0C	1	0.4976553782524779	0.3481646210872486	Don Campbell
ARA7WV51187FB532B0	3	0.6323675939714912	0.3843277162876662	GG Allin
ARA7YDA1187B9A5776	4	0.656727793198889	0.4685114664763634	Patsy Cline
ARA82JG1187FB36131	2	0.6182968439727855	0.3753748194868852	Charlie Haden & Chris Anderson
ARA8DDQ1187B9AE3A0	5	0.5552772243406455	0.3952176870494936	Eason Chan
ARA8O8L1187B9AD61D	5	0.6117711132155927	0.40205489673447026	Professor Longhair
ARA8X3M1187B9A13CA	3	0.5205998006598177	0.3380744861514322	Aphasia
ARAA1VM1187B994013	3	0.36937303315848574	0.3501827320103768	Daler Mehndi
ARAA88L1187B9A29C1	1	0.6220309719252669	0.40951872840233794	Bodies In the Gears of the Apparatus
ARAALFJ11F4C83DD40	1	0.39221594480098787	0.0	Bullethole
ARAAP251187B99DDE0	1	0.565624721495558	0.3990902392939598	Guaco
ARABDBR11E2835EADC	1	0.5208951482409959	0.2815210881195725	Larytta
ARABFU01187FB46712	3	0.5270787639041354	0.31442818079602025	STEVE CAMP
ARABS971187B9A8509	3	0.47543077393560673	0.30557927835168064	France D' Amour
ARABTW91187FB3A73B	5	0.505602747927844	0.3457179318517376	Gorki
ARADC5W1187B993322	1	0.535712478985484	0.40045045622144987	Dottie Rambo_ The Whites
ARADCSF11F4C8416CD	1	0.5972871783303596	0.36749699613460163	Crusaders
ARADF5Q1187B98DAE7	1	0.5580903521123824	0.34984132667097523	Francisco Céspedes
ARAENPX1187B990DDA	1	0.5419283596660456	0.3738563445216253	Timbalada
ARAEX7Y1187FB42D36	6	0.7379725284001423	0.555968803751809	Toni Braxton
ARAEXD61187B9B7543	1	0.5661941140302486	0.3841127007516736	Bellatrax feat. Tina Cousins
ARAFRFP1187FB4230B	3	0.47877083386113156	0.3278752947930538	Williamson
ARAG1DX1187B98BB10	3	0.5999351719472565	0.356795543166664	Ben Sidran
ARAGB2O1187FB3A161	1	0.44259317995223646	0.2537853129706257	Pucho & His Latin Soul Brothers
ARAGMIV11F4C843F78	2	0.334456512170269	0.2168288859860431	"Myrick ""Freeze"" Guillory"
ARAH4TU1187FB51D28	5	0.6781255023273798	0.4040397337752738	Bill Laswell
ARAHILU122988FD7D1	2	0.031013498945186273	0.0	Mind Furniture
ARAHQDS1187FB55275	6	0.6164368852568849	0.40946490922770284	Maysa
ARAI2ZO1187B9A0536	2	0.6165944671658793	0.44408681212395973	Catupecu Machu
ARAI3SX1187B9A3A9A	3	0.4047560701585289	0.2640271010604955	Brainchoke
ARAIABB1187B9AC6E2	9	0.5673132241223214	0.5800131829395042	Seal
ARAIJG51187B9B97A4	4	0.5516825262838522	0.35233866791450225	Café Quijano
ARAILOU1241B9CA8CD	1	0.4564680724485116	0.365075970976099	Punk'd Royal
ARAJ5XN1187B9B578B	2	0.5053782030752867	0.40368294931031784	Jimmy Johnson
ARAJPHH1187FB5566A	5	0.6408071019636729	0.4182165181949368	The Shangri-Las
ARAJRG51187B9B4BEF	1	0.4490708989319611	0.22713510780543364	Sal Mineo
ARAJTHO11F50C4B80F	1	0.1466013165470011	0.0	Jeff Massanari Trio
ARAK3HK1187FB51B38	1	0.514169944562831	0.3371993731032434	The Stems
ARAKARO1187B9A1EB6	3	0.8031054699098253	0.5457307001135414	George Michael
ARAKX8D1187B98CCE2	2	0.4207172587460705	0.0	Bob Cheevers
ARALEAC1187B9902A8	2	0.547230937778038	0.3453069080831163	Rubyhorse
ARALP6I1187B989E27	3	0.66229870965635	0.379137555624937	The Shirelles
ARALUOY122988FD079	1	0.4301603000055747	0.13232928552293502	Christos Kedras
ARALUUG1187FB58696	6	0.6238237678518292	0.4411063591444711	Irma Thomas
ARAMB6Q1187B99DE68	2	0.4396285774270355	0.3866381228944348	Fiona Sit
ARAMCAZ1187B9AB6F5	1	0.6223837535755158	0.368196028137103	Afrob feat. Sarah
ARAMIDF1187FB3D8D4	6	0.5567508230551141	0.3615879415321665	Alejandro Lerner
ARAN38V1187FB4C4EE	3	0.829851316499174	0.5815058026864642	The Almost
ARANBAI1257509CF4E	1	0.4866684615712061	0.3393458638456349	Del Horno
ARANDRM1187B98B446	2	0.5986436958579509	0.3109209626445081	Wild Horses
ARANIJI11F4C83EFD2	3	0.7109014658835788	0.5179902213595114	Toots & The Maytals
ARANOZN1187B9B373E	3	0.7272303154628746	0.4765593789777819	Descendents
ARAO0RA1187FB587F2	1	0.6023595605123008	0.41717293221457225	My Little Airport
ARAO9JK1187FB3D213	1	0.07644737035295708	0.27217399665428305	Magnatune Compilation
ARAOADX1187B98AED3	2	0.5314156533692651	0.3189111841635213	Dwight Twilley
ARAOAHG1241B9C8D9B	1	0.532678058806903	0.23101450752597977	Autonomous Bass Heads
ARAOBIZ1187FB38574	2	0.749711707473782	0.4523805039074769	Johnny Winter
ARAOJ681187B9AAB76	1	0.3225526280500946	0.0	Laura Mikkola
ARAOLGH12592CDA7AA	1	0.26039759154899483	0.22106810531276003	Darcelys
ARAOPEF1187B995099	1	0.5050743033677243	0.3337233424910259	Percy Mayfield
ARAPH9U1187B9B34F0	6	0.787877770105966	0.5432255210454612	Randy Travis
ARAPI451187B9B6E6F	3	0.5582453092722094	0.43948809906182723	John Michael Talbot
ARAPLFD1187B98DABD	2	0.47192905169145855	0.29051322662425094	Robin Fox
ARAQOK81187B98DD4A	1	0.6207095414420035	0.4625150665055819	Ginny Owens
ARAR4YH1187B98BF2A	2	0.42427892689584995	0.29547099049043	Flávio José
ARARFT81187FB41EEA	4	0.37813013436299636	0.2792557598816767	Alfredo Gutiérrez
ARASJQK1187FB5B9D1	1	0.597220852724376	0.4116085797684982	Buddy Jewell
ARASOUV1241B9C975C	1	0.2596329272951822	0.0	Rhian Lois
ARASSX21187FB528B7	1	0.6338178816971488	0.3547257553023712	Bizarre Inc
ARASWKT1187B9923B7	3	0.47161281018282714	0.2916990799372148	Felix Slatkin/Concert Arts Symphonic Band
ARASYMJ1187B9ACAF2	4	0.8224328293700504	0.5313033185652613	Whitesnake
ARATH401187B98A7DE	3	0.5093637265084334	0.29040349135623356	YZ
ARATR0U1187B9B76D0	2	0.7105313879693529	0.4337287814263827	Dead To Me
ARAU2Q51187FB50D4C	1	0.6742960860783537	0.4295777058209317	Smiley
ARAUFKZ1242077FBD1	1	0.5366790441602981	0.37805612520925236	J Bostron & Beretta
ARAUQAL1187FB5B374	2	0.6971131129490103	0.41703311713480384	ISRAEL & NEW BREED
ARAVEKH1269FCD294D	3	0.48454620452081215	0.0	Demonbreed
ARAVPU21187B993957	2	0.5856101413317212	0.31703675194280706	Don & Juan
ARAVS1S1187FB4C519	3	0.598739119236467	0.351675722091874	Chico Hamilton
ARAVWPR1187FB4736D	1	0.7504920750583212	0.5164643298051803	Mac Dre
ARAWBUP1187B9B93FC	2	0.46421098325082955	0.0	Casey Bill Weldon
ARAWNNA1241B9C726F	1	0.5907290973418283	0.3248808718779012	(hed) p.e.
ARAXU5Z1187B98FECD	6	0.8655904811994702	0.6458723106125392	Gorillaz
ARAXVPF1241B9C9684	1	0.13324921150487695	0.0	Kuldeep Paras
ARAZ59E1187B98BF6D	1	0.5605786082699377	0.2227941249810687	Webb Wilder
ARAZCWP129462A97F1	8	0.7802643808005791	0.570106511951141	Bob Marley
ARAZF6G1187FB5A0C1	2	0.5153445179741777	0.33899997919312697	Gerard Lenorman
ARAZYBE1187FB38BC1	2	0.35967773986093765	0.0	Memphis Sheiks
ARB054P1187B9AD32E	8	0.8037219349782518	0.6277651347772472	Santana
ARB06Z71187B99049A	6	0.4771800087520739	0.32795475415321146	Seamus Egan
ARB0OOC1187B98B2C4	1	0.580461349629216	0.3921419364359086	Lily Holbrook
ARB0T441187FB3B064	1	0.44567042145891583	0.3293615704383238	Grachan Moncur III
ARB0WNP1187B9AC4AB	5	0.705491779875456	0.39345711137576006	Samy Deluxe
ARB1CNO1187FB4CE93	3	0.596602384560081	0.39918628529592	45 Grave
ARB1KC91187FB38B13	7	0.5514349601165499	0.3517177511209014	Carl Smith
ARB1LM61187FB4DDF4	1	0.5005069651416891	0.343413179809553	Leroy Van Dyke
ARB29H41187B98F0EF	6	0.7068276713044582	0.4161730646266773	Terry Callier
ARB2M051187FB56FA9	3	0.618692141580311	0.42272137011677613	The Sugarhill Gang
ARB336A1187B9A4583	6	0.6548608223430427	0.4514660603634324	The MC5
ARB3YS71187FB4E54E	3	0.6796169574734832	0.35447219105183414	Tomorrow
ARB45GQ1187B98D2B4	5	0.4211327253844579	0.3188342314584762	DeGarmo & Key
ARB4D891187B9954F7	1	0.5947799035029359	0.3189020778687955	Saafir
ARB4ROA1187B9ACAEC	4	0.6229404275724348	0.3709629581106015	Junior Reid
ARB4ZRM1187B993147	4	0.6339327257785367	0.41652939963732327	Dark Fortress
ARB5S4L1187FB4AD20	4	0.6035509518184823	0.3036181631192548	Carlos Ponce
ARB5TJM1187B9A71FD	5	0.6364366724208069	0.4290978119935513	Finntroll
ARB5U6G1187B9A994C	1	0.49196393503313757	0.352973770821373	Johnny Otis Show
ARB6B5K1187FB36017	1	0.4761287520546729	0.30294292785136573	Caballo Dorado
ARB6OGR1187FB4D43D	3	0.8235482530215249	0.5071155487524536	M83
ARB78VW1187B98F81C	5	0.5637486273655298	0.3395324203493744	George Nooks
ARB8H82119B34032E1	2	0.6793950514218868	0.3909636117315853	Ashton Shepherd
ARB8KZ11187B9A21ED	1	0.7244705001248639	0.3995911140698961	Steve Harvey
ARB90161187B98CDFE	2	0.6065756794556484	0.3983941070519857	Cirrus
ARB9WJ11187B98BF17	2	0.5791375354749423	0.4079247008265301	Steve Smith
ARBAGAS11F4C8461F0	1	0.04829221750081509	0.268922789535084	Controlled Dissonance
ARBAUDK1187FB3BD7F	1	0.5058451786637451	0.348146526368703	Sugarman Three
ARBAW9R1187B98FB6B	2	0.9009676339614727	0.7696742792951634	Natasha Bedingfield
ARBB58Y1187B9B621B	9	0.4268827623466008	0.3333034182734665	Bill & Gloria Gaither
ARBBBLV1187FB57B70	1	0.5887690291022705	0.3394049885161382	The Fever
ARBBFSA122ECCBD070	2	0.4399936927978003	0.0	089 Clique feat. Minnesota Snipe & Skinny Cueball
ARBCUNV1187B98A9FB	7	0.8098280918397787	0.5396443124242588	Busta Rhymes
ARBD4QW1187FB42153	4	0.7183813423833088	0.4558259788030443	Scar Symmetry
ARBE5BJ1187B98BCFD	3	0.41008203986183206	0.2788650405012439	The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith
ARBE9XH1187B9A826F	1	0.5640295958199582	0.4538149487506065	Joell Ortiz
ARBEBBY1187B9B43DB	4	0.7798380917672508	0.5683505032022476	Tom Petty And The Heartbreakers
ARBEOHF1187B9B044D	9	0.9158232530331046	0.6552837984150548	Madonna
ARBEZ581187B9A4B4B	1	0.256241161288757	0.0	Jay Randall
ARBFCK11187FB4C89B	1	0.6157403530616774	0.42360891263941286	Brian Eno And David Byrne
ARBFDJW1187B9AD27A	7	0.6231542839712871	0.42935351499935154	The Fabulous Thunderbirds
ARBFQ7L1187B9ACD48	2	0.7506215981642149	0.49849797268552654	The Velvet Underground
ARBGJLS11F4C83D4B9	3	0.46214060020703507	0.32138373011129995	Xmilk
ARBGVEC1272BA8350B	2	0.3861159442522079	0.2704086472259809	Josh Mullins
ARBGWMW1187B9AEA3E	1	0.7282097070640043	0.5380702951237828	Savage Garden
ARBGXIG122988F409D	2	0.01891756722611138	0.0	Steel Rain
ARBH0MS1187FB36311	3	0.43002498682970675	0.35303405577540575	Sir Neville Marriner
ARBHBE91187B9A1F58	2	0.698969925264484	0.48678302492271036	Jonny Lang
ARBHPBX1187FB47102	4	0.43746358594754686	0.34678104189114095	The Steeles
ARBINER1187B994686	1	0.4445467936868568	0.16308142644432702	Josie
ARBIPSC1187FB522FE	1	0.4950782137324694	0.3980361069123988	Tony Danza Tap Dance Extravaganza_ The
ARBIXZL12086C11573	3	0.33773607169985265	0.19708910133658306	The Dee Jays
